CC_num,SCA_A_ID,SCA_B_ID,LpGBT_L0_ID,LpGBT_L1_ID,L0_EOM_IEO,L1_EOM_IEO,20_SCA_A_recorded_temp,20_SCA_A_slope,20_SCA_A_offset,20_SCA_A_current,20_SCA_A_date,20_SCA_B_recorded_temp,20_SCA_B_slope,20_SCA_B_offset,20_SCA_B_current,20_SCA_B_date,10_SCA_A_recorded_temp,10_SCA_A_slope,10_SCA_A_offset,10_SCA_A_current,10_SCA_A_date,10_SCA_B_recorded_temp,10_SCA_B_slope,10_SCA_B_offset,10_SCA_B_current,10_SCA_B_date,-30_SCA_A_recorded_temp,-30_SCA_A_slope,-30_SCA_A_offset,-30_SCA_A_current,-30_SCA_A_date,-30_SCA_B_recorded_temp,-30_SCA_B_slope,-30_SCA_B_offset,-30_SCA_B_current,-30_SCA_B_date,in_range
316,0xd7a9,0xd7b4,None,None,13.0,8.0,23.429846646829944,0.0002455363692095088,-0.0005738516996480203,9.644028637128854e-05,2025-02-27 09:32:39.819413,23.429846646829944,0.0002457262817521263,-0.0005001946834483073,9.687609393656951e-05,2025-02-27 09:32:39.819413,11.805905241474022,0.0002458670597021753,-0.0006046995220753137,9.64618861979918e-05,2025-02-27 09:53:40.242052,11.805905241474022,0.00024617251797233095,-0.0005937839689667546,9.679171847276804e-05,2025-02-27 09:53:40.242052,-28.21164263370718,0.0002468095731075538,-0.0006695392644174847,9.656461778055277e-05,2025-02-27 10:34:18.913338,-28.21164263370718,0.0002471897065420817,-0.0006278158386995303,9.67616875089085e-05,2025-02-27 10:34:18.913338,True
317,0xdaaf,0xdac7,None,None,5.5,19.0,30.383382925154493,0.0002458684591557628,-0.0008535768259013143,0.0001088390576513499,2025-02-28 14:22:01.481822,23.429846646829944,0.00024626759716799,-0.0006538326496602354,0.00010460427238746172,2025-02-27 09:32:39.815216,11.691081101701378,0.0002461266971488366,-0.0009554710794095755,0.00010913103553531606,2025-02-28 14:41:14.000272,11.805905241474022,0.00024697731666258277,-0.0007479986834075802,0.00010512985220825537,2025-02-27 09:53:40.237394,-28.23033493553063,0.0002466529220060425,-0.0009908610493387093,0.00011004734282660826,2025-02-28 15:23:29.032811,-28.21164263370718,0.0002486397234896716,-0.0006489455214633288,0.00010653571758422972,2025-02-27 10:34:18.907384,False
318,0xd7a7,0xd79b,None,None,13.0,15.0,23.429846646829944,0.0002453001749766193,-0.0011476374199315686,9.658424827855782e-05,2025-02-27 09:32:39.811570,23.429846646829944,0.0002453870704370397,-0.000583683336163654,9.381441916496267e-05,2025-02-27 09:32:39.811570,11.805905241474022,0.000245168487219914,-0.001169155654276055,9.673557453167975e-05,2025-02-27 09:53:40.232533,11.805905241474022,0.0002454462781883268,-0.0006456441540432789,9.368696440741523e-05,2025-02-27 09:53:40.232533,-28.21164263370718,0.00024493837303213756,-0.0012274389213023928,9.718648016089905e-05,2025-02-27 10:34:18.901249,-28.21164263370718,0.0002455690456716202,-0.0006936717677674675,9.340473175761944e-05,2025-02-27 10:34:18.901249,True
319,0xd8e2,0xd8fc,None,None,10.5,13.0,23.19485770962082,0.0002453517770797498,-0.001067831939769892,9.105015722839705e-05,2025-02-27 09:22:33.887041,30.383382925154493,0.0002452283913601094,-0.0005074687785862619,9.562354132370883e-05,2025-02-28 14:22:01.490553,11.805905241474022,0.00024499033154393624,-0.001064227620159619,9.102298454160159e-05,2025-02-27 09:53:40.227511,11.691081101701378,0.000245517720593866,-0.0006465074387969061,9.53305506411091e-05,2025-02-28 14:41:14.010288,-28.23033493553063,0.000243335050329037,-0.0012255269274021319,9.091774494257685e-05,2025-02-28 15:23:29.044381,-28.23033493553063,0.0002457569491568767,-0.0007149238808234482,9.492669529351874e-05,2025-02-28 15:23:29.044381,True
320,0xdb1d,0xdb20,None,None,16.0,12.0,23.19485770962082,0.0002457004093985273,-0.0009972480771606729,0.00010509315203143921,2025-02-27 09:22:33.883740,23.19485770962082,0.00024580250104778967,-0.0009226179173681404,9.768417581849573e-05,2025-02-27 09:22:33.883740,11.805905241474022,0.0002455711987384566,-0.0010845886828608764,0.00010511599913866788,2025-02-27 09:53:40.222818,11.805905241474022,0.00024545901121958847,-0.0009328061408411803,9.77072317441943e-05,2025-02-27 09:53:40.222818,-28.21164263370718,0.0002448295782310783,-0.0010691995660295217,0.00010578744701349689,2025-02-27 10:34:18.889951,-28.21164263370718,0.00024426600830945966,-0.0008909163233072892,9.791609918821652e-05,2025-02-27 10:34:18.889951,True
321,0xd72d,0xd740,None,None,7.0,11.5,24.8664835584039,0.00024632276981445946,-0.0014510482014051251,9.385441389827892e-05,2025-02-28 14:07:35.601165,30.383382925154493,0.0002454885751608386,-0.0013724710417020725,9.402269294938124e-05,2025-02-28 14:22:01.499172,11.691081101701378,0.0002463009805279473,-0.0015592589036578786,9.378944484530235e-05,2025-02-28 14:41:14.019888,11.691081101701378,0.00024562384314216025,-0.0014058914997959193,9.397838778132405e-05,2025-02-28 14:41:14.019888,-28.23033493553063,0.0002455134620916337,-0.001489761760538888,9.406935742112767e-05,2025-02-28 15:23:29.056099,-28.23033493553063,0.0002459329108527519,-0.001446724050901349,9.398264771229714e-05,2025-02-28 15:23:29.056099,True
322,0xd922,0xd939,None,None,5.5,17.0,23.429846646829944,0.0002457698436240347,-0.001649638752217908,0.00010213235202129866,2025-02-27 09:32:39.800505,23.429846646829944,0.00024596079714490535,-0.0010862050024929015,9.924365231705162e-05,2025-02-27 09:32:39.800505,11.805905241474022,0.00024564490046717104,-0.0017781752340508827,0.00010210203412510703,2025-02-27 09:53:40.218316,11.805905241474022,0.00024620178536230805,-0.001135801382972812,9.944777633658391e-05,2025-02-27 09:53:40.218316,-28.21164263370718,0.0002450085477352798,-0.001735362771058957,0.00010239480443843233,2025-02-27 10:34:18.883921,-28.21164263370718,0.0002467271930773986,-0.0011282135193182996,0.00010001199464087445,2025-02-27 10:34:18.883921,True
323,0xd7f0,0xd7f4,None,None,15.0,13.0,23.429846646829944,0.0002451820084679074,-0.0012078658792538666,9.572215130286285e-05,2025-02-27 09:32:39.796738,23.19485770962082,0.00024533631337595433,-0.00142497768333949,9.241108502775394e-05,2025-02-27 09:22:33.877091,11.805905241474022,0.00024543344155739653,-0.001265916329747152,9.572004607510917e-05,2025-02-27 09:53:40.213668,11.805905241474022,0.0002452853641663285,-0.0013880392043187362,9.239905640496767e-05,2025-02-27 09:53:40.213668,-28.21164263370718,0.000246030760081151,-0.0012202156618059123,9.584103031033538e-05,2025-02-27 10:34:18.877431,-28.21164263370718,0.00024492610820938635,-0.0014085298006069613,9.236221729815443e-05,2025-02-27 10:34:18.877431,True
324,0xda9f,0xdab5,None,None,19.0,12.0,23.429846646829944,0.0002453602879716844,-0.0009348845034490849,0.0001030119424279748,2025-02-27 09:32:39.792507,23.429846646829944,0.0002449941732322615,-0.0011475008013141497,0.00010082208257166898,2025-02-27 09:32:39.792507,11.805905241474022,0.0002455595774689585,-0.000995291135455434,0.00010309366832866159,2025-02-27 09:53:40.207415,11.805905241474022,0.0002448760737113617,-0.0012166333971732057,0.00010096266948980151,2025-02-27 09:53:40.207415,-28.21164263370718,0.0002459597034507577,-0.0010401034603519377,0.00010333294149805018,2025-02-27 10:34:18.871419,-28.21164263370718,0.0002444205776497088,-0.001276453499061192,0.00010148020351516284,2025-02-27 10:34:18.871419,True
325,0xd73b,0xd760,None,None,9.0,21.0,23.19485770962082,0.00024549342939208325,-0.0012397650577553598,9.978744008083114e-05,2025-02-27 09:22:33.869805,23.19485770962082,0.0002453676775470184,-0.0012338437082717313,9.452044483027684e-05,2025-02-27 09:22:33.869805,11.805905241474022,0.0002451076497906627,-0.0012756549353405422,9.967127058618288e-05,2025-02-27 09:53:40.202632,11.805905241474022,0.0002453919101042954,-0.0012627011075539984,9.436226370026623e-05,2025-02-27 09:53:40.202632,-28.21164263370718,0.00024376139571215857,-0.0012505300544628506,9.959830008159066e-05,2025-02-27 10:34:18.865285,-28.21164263370718,0.00024489568793591214,-0.0012930664810246184,9.37263401659417e-05,2025-02-27 10:34:18.865285,True
326,0xd84b,0xd885,None,None,14.0,15.5,25.50202182040131,0.00024543790650598566,-0.0009176456265853616,9.663104887163049e-05,2025-03-06 15:03:54.151014,25.50202182040131,0.0002451548573088243,-0.000343905243073539,9.687786696546174e-05,2025-03-06 15:03:54.151014,11.920729381246659,0.0002454557540784208,-0.0009064739799443666,9.67105909123656e-05,2025-03-06 15:19:40.849013,11.920729381246659,0.0002451426891791082,-0.00036024095345266183,9.690081473492056e-05,2025-03-06 15:19:40.849013,-28.0434119172961,0.00012747882935871863,0.15528033231186272,0.00020586420368593505,2025-03-06 15:49:40.665361,-28.0434119172961,0.0002449723994577521,-0.000504088895551813,9.680863868304082e-05,2025-03-06 15:49:40.665361,False
327,0xd68b,0xd6ac,None,None,18.0,12.0,23.85175860227359,0.0002459143358249486,-0.0010699543520399368,0.00010126006482552542,2025-03-06 14:56:30.556281,23.85175860227359,0.000245842360870655,-0.0007873363119436094,9.971936850614479e-05,2025-03-06 14:56:30.556281,11.920729381246659,0.00024550072688245565,-0.0012034114082362657,0.00010108215010621914,2025-03-06 15:19:40.854973,11.920729381246659,0.00024579232334905976,-0.0008846119332039382,9.968771241401146e-05,2025-03-06 15:19:40.854973,-28.0434119172961,0.0002437866009872865,-0.0011206683867632794,0.00010123404563645647,2025-03-06 15:49:40.673319,-28.0434119172961,0.000245451519981574,-0.0009418456178015844,9.955889796563615e-05,2025-03-06 15:49:40.673319,True
328,0xd894,0xd8ac,None,None,18.0,18.0,25.50202182040131,0.00024468953769109605,2.1851513771597997e-05,0.00010348671770354719,2025-03-06 15:03:54.160895,25.50202182040131,0.00024605217083134096,-0.0001167794642366049,9.401637038741287e-05,2025-03-06 15:03:54.160895,11.920729381246659,0.0002452487411154319,-0.00012693367945426637,0.00010366537763301578,2025-03-06 15:19:40.861005,11.920729381246659,0.0002460998957947413,-0.00022447489494231698,9.406205219026736e-05,2025-03-06 15:19:40.861005,-28.0434119172961,0.00024621902793168577,-0.00021199645527686384,0.00010448491283756182,2025-03-06 15:49:40.680955,-28.0434119172961,0.00024624913029204357,-0.0003542694769416155,9.428351766365e-05,2025-03-06 15:49:40.680955,True
329,0xd703,0xd6e0,None,None,26.0,12.0,25.341802090486,0.00024508818563167623,-0.0013395622329971935,9.680955517593577e-05,2025-03-07 09:31:11.096139,27.429999237048904,0.00024501382251787784,-0.001092309791772439,9.56985552148814e-05,2025-03-07 09:21:01.474981,11.845960173952847,0.0002444779009536214,-0.0013451614184259442,9.669415972126911e-05,2025-03-07 09:58:58.379455,11.845960173952847,0.00024466469769704886,-0.0011543456284377474,9.552058678573967e-05,2025-03-07 09:58:58.379455,-29.034103913939116,0.0002389058396861136,-0.0022322774537787415,9.525051837249093e-05,2025-03-07 10:56:16.186926,-29.034103913939116,0.0002407452434903497,-0.0014443126266698858,9.411776751291784e-05,2025-03-07 10:56:16.186926,False
330,0xdabd,0xdad7,None,None,13.0,11.0,27.429999237048904,0.00024568437703664775,-0.0012636144844735409,9.712634372052194e-05,2025-03-07 09:21:01.478419,27.429999237048904,0.0002450431793161035,-0.0013584296751886216,0.00010140501238126655,2025-03-07 09:21:01.478419,11.845960173952847,0.00024557459970535404,-0.0013259789614110118,9.692892275100148e-05,2025-03-07 09:58:58.384770,11.845960173952847,0.00024480041722522224,-0.001320144834015824,0.00010156376056090373,2025-03-07 09:58:58.384770,-29.034103913939116,0.00024333819304484121,-0.0013199057862021135,9.501664026675419e-05,2025-03-07 10:56:16.194753,-29.034103913939116,0.0002421147460526374,-0.001674766020869245,0.00010198410143779063,2025-03-07 10:56:16.194753,True
331,0xd7e4,0xd7e5,None,None,22.0,17.5,27.429999237048904,0.0002457413889723409,-0.0016180979279137864,0.00010486351210468261,2025-03-07 09:21:01.481601,25.341802090486,0.00024527739100020125,-0.0013929187418558198,9.445057327826245e-05,2025-03-07 09:31:11.106196,11.845960173952847,0.0002457250213670419,-0.0016420078710300268,0.00010523400974311803,2025-03-07 09:58:58.391930,11.845960173952847,0.0002453505694738927,-0.001577911491498607,9.44964762091032e-05,2025-03-07 09:58:58.391930,-29.034103913939116,0.0002446447213522128,-0.001546664133148079,0.00010852294038795975,2025-03-07 10:56:16.202217,-29.034103913939116,0.0002454841882606094,-0.001579228254631193,9.605614905893532e-05,2025-03-07 10:56:16.202217,True
332,0xd7b9,0xd7b6,None,None,16.5,14.0,27.429999237048904,0.0002454713353576881,-0.0017827128344711785,9.637679110337114e-05,2025-03-07 09:21:01.484782,25.341802090486,0.00024604514140625885,-0.000994926079999292,9.439203183325382e-05,2025-03-07 09:31:11.110963,11.845960173952847,0.0002454220486860075,-0.0017516119615201275,9.647602515866461e-05,2025-03-07 09:58:58.406973,11.845960173952847,0.0002458621307981703,-0.0010509488264964784,9.437036267025122e-05,2025-03-07 09:58:58.406973,-29.034103913939116,0.00024332584999084024,-0.0017137320504651,9.769062820698706e-05,2025-03-07 10:56:16.209899,-29.034103913939116,0.00024466004864139463,-0.0009869524656736517,9.425112971442104e-05,2025-03-07 10:56:16.209899,True
333,0xd8c7,0xd8ca,None,None,13.5,19.5,25.341802090486,0.0002454978858467116,-0.0012105482600663908,0.00010106948332441644,2025-03-07 09:31:11.115831,24.546044098573276,0.0002452904889556472,-0.0009356301725009786,0.00010021894386165232,2025-03-07 09:40:19.497473,11.845960173952847,0.00024567491602959276,-0.0013697087774272032,0.00010101956541138524,2025-03-07 09:58:58.413237,11.845960173952847,0.0002455422667670819,-0.0009598984990679127,0.00010060934638954785,2025-03-07 09:58:58.413237,-29.034103913939116,0.00024688608975936485,-0.0014546703066544708,0.00010165061543523854,2025-03-07 10:56:16.217534,-29.034103913939116,0.0002475914108928905,-0.0010575813109107157,0.00010323375462349674,2025-03-07 10:56:16.217534,True
334,0xd78a,0xd756,None,None,14.0,16.5,27.429999237048904,0.00024534030740897553,-0.0010029691973640342,9.529988039992513e-05,2025-03-07 09:21:01.491783,25.341802090486,0.0002449269121020055,-0.0009231948899199316,9.425402104455287e-05,2025-03-07 09:31:11.120672,11.845960173952847,0.00024486048142785224,-0.0010403924154768762,9.524465751026269e-05,2025-03-07 09:58:58.419507,11.845960173952847,0.0002441815866134526,-0.000967526167075905,9.409038400276096e-05,2025-03-07 09:58:58.419507,-29.034103913939116,0.000240551579472406,-0.001573005301129582,9.472040235083723e-05,2025-03-07 10:56:16.225257,-29.034103913939116,0.00023823457143900222,-0.001966094074259961,9.179160598624647e-05,2025-03-07 10:56:16.225257,False
335,0xd689,0xd686,0x2cab918f,0x242e4dde,6.0,15.5,25.341802090486,0.0002454100046815864,-0.0009246674131760391,9.434856022644867e-05,2025-03-07 09:31:11.125321,25.341802090486,0.00024556992627997693,-0.0009171774867984817,9.793694034033608e-05,2025-03-07 09:31:11.125321,11.845960173952847,0.00024492747146675185,-0.0009164309441526131,9.428899063341829e-05,2025-03-07 09:58:58.425303,11.845960173952847,0.0002459161958813103,-0.0010792837627323082,9.781783395381764e-05,2025-03-07 09:58:58.425303,-28.574807354848556,0.00024388836757412326,-0.001284977531449738,9.409217938482273e-05,2025-03-26 14:29:11.751502,-28.574807354848556,0.00024719442235602977,-0.0015479788140435602,9.7691693019651e-05,2025-03-26 14:29:11.751502,True
336,0xdb19,0xdb34,None,None,10.0,14.5,25.341802090486,0.0002457301947946898,-0.0013722238376914775,9.889725593466154e-05,2025-03-07 09:31:11.130248,24.546044098573276,0.00024553433737844647,-0.0007370401585732878,0.00010106224235746075,2025-03-07 09:40:19.514127,11.845960173952847,0.00024578107367378705,-0.001486031183319747,9.891235968542644e-05,2025-03-07 09:58:58.431085,11.845960173952847,0.0002462213159344916,-0.0007376917803623706,0.00010141900502024999,2025-03-07 09:58:58.431085,-29.034103913939116,0.00024525164326878566,-0.0013553175757202718,0.00010043357745880766,2025-03-07 10:56:16.240734,-29.034103913939116,0.0002511997878146489,-0.0009360169063017953,0.00010346835783747374,2025-03-07 10:56:16.240734,False
337,0xdada,0xdb07,None,None,20.0,11.0,27.429999237048904,0.00024523413287874353,-0.001027050768523552,0.00010210241467501685,2025-03-07 09:21:01.501033,24.546044098573276,0.0002460574011954822,-0.0008289189536561659,9.68895293887663e-05,2025-03-07 09:40:19.525442,11.845960173952847,0.0002448393313621085,-0.001077221512331028,0.00010221332445214783,2025-03-07 09:58:58.436219,11.845960173952847,0.00024589493193775426,-0.0008583403365449715,9.697444853978306e-05,2025-03-07 09:58:58.436219,-29.034103913939116,0.00024090819722884672,-0.0017232932997649497,0.00010262691143525476,2025-03-07 10:56:16.251990,-29.034103913939116,0.0002447331165601192,-0.000918139633755588,9.802688474756948e-05,2025-03-07 10:56:16.251990,True
338,0xd852,0xd869,None,None,11.0,19.5,27.429999237048904,0.0002444391823780975,-0.0002901850379097848,9.255072855560263e-05,2025-03-07 09:21:01.504303,27.429999237048904,0.00024468662070939836,-0.00030117924204658975,9.724367474378467e-05,2025-03-07 09:21:01.504303,11.845960173952847,0.0002444033492464829,-0.0003735539206344285,9.250521190808102e-05,2025-03-07 09:58:58.442050,11.845960173952847,0.0002448805246005305,-0.0004109103831654304,9.730201064552058e-05,2025-03-07 09:58:58.442050,-29.034103913939116,0.00024253940353258685,-0.0007731775517469397,9.210173799735603e-05,2025-03-07 10:56:16.260533,-29.034103913939116,0.00024545388931403346,-0.0006571632710635766,9.786340041855077e-05,2025-03-07 10:56:16.260533,True
339,0xd8a1,0xd8ba,None,None,12.0,15.0,27.8332188906691,0.00024615582068116345,-0.001005516153788577,9.777359552132926e-05,2025-03-07 14:22:20.444878,27.8332188906691,0.0002455528638590865,-0.0009737187769048306,0.00010027428055748479,2025-03-07 14:22:20.444878,11.824597543297472,0.00024592542568679785,-0.0011657988067069192,9.767824642335123e-05,2025-03-07 14:40:28.072708,11.824597543297472,0.00024516006036695657,-0.0011358535816360926,0.00010029723055941679,2025-03-07 14:40:28.072708,-28.267719539177538,0.00024502629248899805,-0.0011336337107800132,9.771618294629395e-05,2025-03-07 15:09:09.512150,-28.267719539177538,0.00024422237913899976,-0.0011573168184687566,0.00010063367028317988,2025-03-07 15:09:09.512150,True
340,0xda9c,0xdacb,None,None,17.0,21.0,27.8332188906691,0.00024599233403166355,-0.0007487280895547843,0.00010277633501976052,2025-03-07 14:22:20.453069,27.8332188906691,0.0002455372545901752,-0.0007766044577798836,9.79014852229489e-05,2025-03-07 14:22:20.453069,11.824597543297472,0.00024570074643403585,-0.0009301807078130886,0.00010293819716894337,2025-03-07 14:40:28.081224,11.824597543297472,0.0002455085198414955,-0.0010361173656568412,9.776264212989744e-05,2025-03-07 14:40:28.081224,-28.267719539177538,0.0002448843132348831,-0.0009731748046938327,0.00010376358165892784,2025-03-07 15:09:09.524962,-28.267719539177538,0.00024497882290507906,-0.0011450917361776058,9.77202522482666e-05,2025-03-07 15:09:09.524962,True
